Fuel Type Code,Station Name,City,State,ZIP,Latitude,Longitude,Open Date,Access Code
ELEC,Naval Facilities Engineering Command - Naval Station Great Lakes - Building 1506,Great Lakes,IL,60094,42.315152,-87.849921,2019-02-01,private
ELEC,Naval Facilities Engineering Command - Naval Station Great Lakes - Building 1H,Great Lakes,IL,60100,42.308057,-87.837036,2019-02-01,private
ELEC,Naval Facilities Engineering Command - Naval Station Great Lakes - Building 3,Great Lakes,IL,60104,42.313597,-87.83765,2019-02-01,private
ELEC,Naval Facilities Engineering Command - Naval Station Great Lakes - Building 68,Great Lakes,IL,60108,42.310693,-87.835616,2019-02-01,private
ELEC,NEWCITY - Tesla Supercharger,Chicago,IL,60610,41.9081,-87.6468,2019-03-01,public
ELEC,Uptown Station Parking Deck - Tesla Supercharger,Normal,IL,61761,40.5086,-88.9847,2019-03-01,public
ELEC,Fast Park & Relax Chicago MDW - Tesla Destination,Chicago,IL,60638,41.797208,-87.746391,2019-03-01,public
ELEC,Johnny's Italian Steakhouse - Tesla Destination,East Peoria,IL,61611,40.673081,-89.587599,2019-03-01,public
ELEC,OAK PARK 1 LAKE FOREST 1,Oak Park,IL,60301,41.889317,-87.799924,2019-05-09,public
ELEC,HARPER COLLEGE LOT 14 UNIT,Palatine,IL,60067,42.082653,-88.073981,2019-05-18,public
CNG,Trillium,Naperville,IL,60540,41.768307,-88.191536,2020-12-01,public
ELEC,"Target T0843 - Hodgkins, IL",Hodgkins,IL,60525,41.781508,-87.861046,2019-05-28,public
ELEC,Sloan Valve Co,Franklin Park,IL,60131,41.952171,-87.8889,2015-01-01,private
ELEC,JLR SCHAUMBURG CPF25-SHOP 2,Schaumburg,IL,60194,42.049316,-88.103707,2019-06-01,public
E85,Thorntons #5,Cicero,IL,60804,41.847608,-87.743539,2019-05-15,public
ELEC,SP PLUS CORP MCCORMICK 2,Chicago,IL,60616,41.851167,-87.620557,2019-06-05,public
ELEC,HF HF-1,Chicago,IL,60613,41.95056,-87.649867,2019-06-08,public
ELEC,Lincolnwood Town Center,Lincolnwood,IL,60712,42.009755,-87.711808,2019-07-14,public
ELEC,WHEELING METRA WEST LOT3,Wheeling,IL,60090,42.136492,-87.927314,2019-08-15,public
ELEC,ADVOCATE GOOD SHEPHERD 2,Tower Lakes,IL,60010,42.196775,-88.173699,2019-08-15,public
ELEC,OAK PARK 1 VH5,Oak Park,IL,60304,41.878754,-87.778885,2019-08-15,public
ELEC,ARBORS CONDOS ARBORS,Buffalo Grove,IL,60089,42.140125,-87.96329,2019-08-15,public
ELEC,ADVOCATE GOODSAMARITAN 2,Downers Grove,IL,60515,41.817062,-88.008468,2019-08-15,public
ELEC,THE COOPER STATION 2,Chicago,IL,60699,41.87256,-87.633908,2019-08-15,public
ELEC,MetLife - Aurora,Aurora,IL,60504,41.750979,-88.220479,2013-07-01,private
ELEC,MetLife - Freeport,Freeport,IL,61032,42.295844,-89.626239,2013-07-01,private
ELEC,WINDY CITY H-D CITY LIMITS DC,Palatine,IL,60074,42.146645,-88.02885,2019-08-29,public
ELEC,WOODMAN'S STORE 43 EAST,Lakemoor,IL,60051,42.3301,-88.177505,2019-08-30,public
ELEC,WINDY CITY H-D WINDY CITY DC,Rosemont,IL,60018,41.9779,-87.86849,2019-08-30,public
ELEC,WINDY CITY H-D ILLINOIS DCFAST,Countryside,IL,60525,41.78081,-87.86613,2019-08-30,public
E85,Casey's General Store,Belvidere,IL,61008,42.274948,-88.860665,2019-08-28,public
E85,Casey's General Store,Clinton,IL,61727,40.147899,-88.973578,2019-08-28,public
E85,Casey's General Store,DeKalb,IL,60115,41.923353,-88.723836,2019-08-28,public
E85,Casey's General Store,Lacon,IL,61540,41.024279,-89.408204,2019-08-28,public
E85,Casey's General Store,Loves Park,IL,61111,42.319192,-88.957655,2019-08-28,public
E85,Casey's General Store,Monmouth,IL,61462,40.924704,-90.64776,2019-08-28,public
E85,Casey's General Store,Morrisonville,IL,62546,39.459408,-89.405609,2019-08-28,public
E85,Casey's General Store,Peru,IL,61354,41.338291,-89.120629,2019-08-28,public
E85,Casey's General Store,Stonington,IL,62567,39.640308,-89.189241,2019-08-28,public
ELEC,Conrad's Harley-Davidson,Shorewood,IL,60404,41.521922,-88.186571,2019-09-01,public
ELEC,ESPLANADE I ESPLANADE IV,Downers Grove,IL,60515,41.830185,-88.031294,2019-09-13,public
ELEC,CHI-TOWN EV DCFAST HOG,Tinley Park,IL,60487,41.566387,-87.8507,2019-09-25,public
ELEC,5252 S CORNELL 5252 APARTMENTS,Chicago,IL,60615,41.799683,-87.586296,2019-10-04,public
ELEC,"Target T2781 - Chicago, IL",Chicago,IL,60607,41.876802,-87.655404,2019-10-04,public
ELEC,CVHL 1FL CITY VIEW APTS,Lombard,IL,60148,41.83851,-88.015536,2019-10-05,public
ELEC,300PARK 300 PARK #2,Itasca,IL,60143,41.99021,-88.021897,2019-10-05,public
ELEC,SOLDIER FIELD STATION 02,Chicago,IL,60605,41.863703,-87.616745,2019-10-18,public
ELEC,WINDY CITY H-D FOX RIVER DC,St. Charles,IL,60174,41.910365,-88.342603,2019-10-18,public
ELEC,B3 LEVEL PARK B3 PARKING,Chicago,IL,60611,41.889535,-87.620768,2019-10-24,public
ELEC,RICKY ROCKETS RR EV 02,Hoffman Estates,IL,60169,42.047355,-88.143513,2019-10-24,public
ELEC,GVC PARKING G 01,Elgin,IL,60120,42.032051,-88.278123,2019-10-26,public
ELEC,HY VEE PEORIA 2 EAST,Peoria,IL,61615,40.78013,-89.677891,2019-10-29,public
ELEC,HY VEE BLMGTON NORTH,Bloomington,IL,61704,40.497761,-88.950623,2019-10-29,public
ELEC,LOT A LOT A,Edwardsville,IL,62025,38.794579,-89.997475,2019-10-30,public
ELEC,MEIJER STORES 228 RLLG MEAD 2,Rolling Meadows,IL,60008,42.04827,-87.994591,2019-11-05,public
ELEC,McHenry County College - Shah Center,McHenry,IL,60050,42.3152904,-88.2776317,2015-09-26,public
ELEC,Nunda Township Road District,Crystal Lake,IL,60012,42.27783,-88.299684,2019-07-03,public
ELEC,McHenry County College - Main Campus,Crystal Lake,IL,60012,42.258117,-88.368125,2015-08-15,public
ELEC,Algonquin Township Road District,Crystal Lake,IL,60014,42.22361151,-88.26899886,2017-03-14,public
ELEC,1350 Touhy Plaza,Des Plaines,IL,60018,42.0104297,-87.890169,2017-05-10,public
ELEC,LPC,Chicago,IL,60614,41.9245874,-87.657365,2017-02-15,public
ELEC,EnV Chicago,Chicago,IL,60654,41.8889472,-87.6336346,2018-05-30,public
ELEC,Lake Shore Drive Garage,Chicago,IL,60611,41.8915069,-87.6150303,2015-03-14,public
ELEC,One Eleven,Chicago,IL,60601,41.8865153,-87.6314343,2018-05-30,public
ELEC,530207 : Aon Center Parking Garage,Chicago,IL,60601,41.8852827,-87.6215123,2019-03-16,public
ELEC,430204 : X Chicago Apartments,Chicago,IL,60607,41.863604,-87.6453386,2019-03-15,public
ELEC,Argonne National Labs,Lemont,IL,60439,41.7106632,-87.9609911,2019-07-04,public
ELEC,CMT,Springfield,IL,62702,39.8007924,-89.7036427,2019-08-10,public
ELEC,WINDY CITY-FOX WILD FIRE DC,Villa Park,IL,60181,41.906142,-87.980793,2019-11-14,public
ELEC,Meijer - Tesla Supercharger,Evergreen Park,IL,60805,41.7253,-87.6835,2019-09-30,public
ELEC,WINDY CITY-FOX CHICAGO DC-HOG,Chicago,IL,60613,41.946796,-87.65494,2019-11-22,public
ELEC,Illinois Institute of Technology,Chicago,IL,60616,41.83545303,-87.62598419,2012-03-16,private
ELEC,MONTGOMERY VH MONTGOMERY HALL,Montgomery,IL,60538,41.72909,-88.34178,2019-12-04,public
ELEC,"Target T2613 - Chicago, IL",Chicago,IL,60610,41.904207,-87.643521,2019-12-06,public
ELEC,WINNETKA 820 ELM STREET,Winnetka,IL,60093,42.10574,-87.73594,2019-12-18,public
ELEC,Hampton Inn Decatur Mt. Zion - Tesla Destination,Decatur,IL,62521,39.816097,-88.87974,2019-09-30,public
ELEC,Greenway Parking Garage - Tesla Destination,Chicago,IL,60654,41.889421,-87.630028,2019-09-30,public
ELEC,Embassy Suites by Hilton Chicago Naperville - Tesla Destination,Naperville,IL,65063,41.803319,-88.129506,2019-09-30,public
ELEC,Holiday Inn & Suites East Peoria - Tesla Destination,East Peoria,IL,61611,40.673081,-89.587599,2019-09-30,public
ELEC,Village of Oak Brook - Bath and Tennis Club - Tesla Destination,Oak Brook,IL,60523,41.832949,-87.939446,2019-09-30,public
ELEC,Village of Oak Brook - Village Hall - Tesla Destination,Oak Brook,IL,60523,41.830903,-87.989238,2019-09-30,public
ELEC,MOTORWERKS1475 STATION 8,Barrington,IL,60010,42.129088,-88.135725,2019-12-28,public
ELEC,Ridge Plaza,Arlington Heights,IL,60004,42.140418,-87.991713,2017-06-23,public
ELEC,Fox Valley Mall - NW Entrance,Aurora,IL,60504,41.759295,-88.214535,2017-05-24,public
ELEC,The Promenade at Bolingbrook - E Entrance,Bolingbrook,IL,60440,41.718312,-88.040357,2017-05-01,public
ELEC,Burr Ridge Village Center,Burr Ridge,IL,60527,41.751883,-87.913065,2019-10-25,public
ELEC,The Maxwell,Chicago,IL,60607,41.86905,-87.640655,2015-11-06,public
ELEC,Walgreens #4978,Chicago,IL,60661,41.880228,-87.646988,2019-10-24,public
ELEC,Loyola University,Chicago,IL,60660,41.998817,-87.658998,2017-06-02,public
ELEC,Jewel Osco Roosevelt and Wabash,Chicago,IL,60605,41.867041,-87.62621,2019-05-31,public
ELEC,New City Development,Chicago,IL,60642,41.908369,-87.647411,2017-03-10,public
ELEC,Blackhawk on Halsted,Chicago,IL,60642,41.9078745,-87.6493549,2015-12-28,public
ELEC,Lake & Franklin Self Park,Chicago,IL,60601,41.885232,-87.635512,2015-10-26,public
ELEC,Government Center Self Park,Chicago,IL,60601,41.885377,-87.630832,2015-11-25,public
ELEC,United Center - Parking Lot H,Chicago,IL,60612,41.880685,-87.672992,2017-10-15,public
ELEC,Tower Self Park,Chicago,IL,60606,41.879302,-87.634494,2015-10-30,public
ELEC,Walgreens #4752,Chicago,IL,60616,41.853059,-87.635359,2019-10-17,public
ELEC,Jewel Osco 3531 North Broadway,Chicago,IL,60657,41.946799,-87.646794,2019-08-30,public
ELEC,Addison & Clark,Chicago,IL,60613,41.946794,-87.654398,2018-09-14,public
ELEC,Jewel Osco 4250 N Lincoln,Chicago,IL,60618,41.958746,-87.682608,2019-08-30,public
ELEC,AMC Ford City,Chicago,IL,60652,41.753994,-87.733795,2018-12-16,public
ELEC,Walgreens #4461,Chicago,IL,60607,41.866956,-87.639553,2019-10-24,public
ELEC,The Shops at North Bridge,Chicago,IL,60611,41.891419,-87.625464,2017-05-18,public
ELEC,Jewel Osco Clark and Bryn Mawr,Chicago,IL,60640,41.982502,-87.668736,2019-05-31,public
ELEC,Medical Campus Parking B,Chicago,IL,60637,41.7922971,-87.605991,2016-11-28,public
ELEC,Whole Foods Market Chicago Edgewater,Chicago,IL,60660,41.99155,-87.659616,2018-03-31,public
ELEC,Water Tower Place,Chicago,IL,60611,41.898319,-87.622948,2015-01-16,public
ELEC,Chicago Ridge Mall,Chicago Ridge,IL,60415,41.716534,-87.783411,2017-02-27,public
ELEC,Baker Hill,Glen Ellyn,IL,60137,41.860438,-88.049038,2018-05-31,public
ELEC,Whole Foods Market Kildeer,Kildeer,IL,60074,42.159195,-88.044633,2017-11-09,public
ELEC,AMC DINE-IN Yorktown 18,Lombard,IL,60148,41.84006,-88.002303,2019-04-22,public
ELEC,Yorktown Center - Von Maur,Lombard,IL,60148,41.839317,-88.005176,2016-12-09,public
ELEC,Fox Run Square,Naperville,IL,60540,41.750284,-88.113358,2019-04-16,public
ELEC,Naperville Crossing,Naperville,IL,60564,41.712897,-88.208091,2019-04-03,public
ELEC,Village Square of Northbrook,Northbrook,IL,60062,42.150547,-87.79916,2019-04-30,public
ELEC,Northbrook Court - AMC,Northbrook,IL,60062,42.149332,-87.816158,2015-08-31,public
ELEC,Oakbrook Center - Nordstrom,Oak Brook,IL,60523,41.851764,-87.950964,2015-07-31,public
ELEC,Shorewood Crossing,Shorewood,IL,60404,41.537545,-88.197617,2018-06-18,public
ELEC,Westfield Old Orchard,Skokie,IL,60077,42.059174,-87.750685,2019-07-31,public
ELEC,Village Crossing,Skokie,IL,60077,42.010901,-87.76377,2017-02-27,public
ELEC,The Arboretum of South Barrington,South Barrington,IL,60010,42.074841,-88.184351,2017-05-05,public
ELEC,Hawthorn Mall - SE Entrance,Vernon Hills,IL,60061,42.242202,-87.948442,2017-08-04,public
ELEC,Spring Hill Mall - Barnes & Noble,West Dundee,IL,60118,42.103073,-88.293383,2015-07-31,public
ELEC,Whole Foods Market Hinsdale Lake Commons,Willowbrook,IL,60527,41.77292,-87.94884,2016-12-09,public
ELEC,Willowbrook Town Center,Willowbrook,IL,60527,41.759177,-87.943627,2017-03-10,public
ELEC,Walgreens #3780,Naperville,IL,60564,41.709488,-88.186719,2019-11-01,public
ELEC,Walgreens #4179,Geneva,IL,60134,41.897575,-88.332118,2019-11-01,public
ELEC,Walgreens #4067,Buffalo Grove,IL,60089,42.153673,-87.961725,2019-11-01,public
ELEC,Walgreens #13826,Elmwood Park,IL,60302,41.909217,-87.806112,2019-11-01,public
ELEC,Walgreens #5832,Buffalo Grove,IL,60089,42.138564,-87.986826,2019-11-01,public
ELEC,Cinemark Melrose Park,Melrose Park,IL,60160,41.91011,-87.845882,2019-11-01,public
ELEC,AMC Classic Galewood Crossings 14,Chicago,IL,60639,41.91551,-87.764854,2019-11-01,public
CNG,Ozinga Energy - Montgomery,Montgomery,IL,60538,41.723062,-88.353024,2017-06-01,private
CNG,Ozinga Energy - 64th St,Chicago,IL,60637,41.776471,-87.624521,,public
E85,Casey's General Store,West Dundee,IL,60118,42.09048,-88.289508,2020-01-03,public
E85,Casey's General Store,Woodstock,IL,60098,42.292921,-88.433404,2020-01-03,public
E85,Casey's General Store,Rockford,IL,61108,42.254869,-88.969411,2020-01-03,public
E85,Casey's General Store,Chillicothe,IL,61523,40.921242,-89.486263,2020-01-03,public
ELEC,Fox Valley Mall - Macy?€?s,Aurora,IL,60504,41.757852,-88.214642,2020-01-20,public
ELEC,The Promenade at Bolingbrook - Macy?€?s,Bolingbrook,IL,60440,41.720936,-88.041222,2020-01-20,public
ELEC,The Promenade at Bolingbrook - NW,Bolingbrook,IL,60440,41.719985,-88.042599,2020-01-20,public
ELEC,United Center - Parking Lot K,Chicago,IL,60612,41.879879,-87.674151,2020-01-20,public
ELEC,Northbrook Court - Stir Crazy,Northbrook,IL,60062,42.149831,-87.814897,2020-01-20,public
ELEC,Northbrook Court - East Entrance,Northbrook,IL,60062,42.151211,-87.815454,2020-01-20,public
ELEC,Northbrook Court - California Pizza Kitchen,Northbrook,IL,60062,42.150978,-87.81746,2020-01-20,public
ELEC,Northbrook Court - Corner Bakery,Northbrook,IL,60062,42.149633,-87.818195,2020-01-20,public
ELEC,Hawthorn Mall - AMC,Vernon Hills,IL,60061,42.244197,-87.948852,2020-01-20,public
ELEC,Hawthorn Mall - NW Entrance,Vernon Hills,IL,60061,42.24295,-87.952168,2020-01-20,public
ELEC,Hawthorn Mall - Macy?€?s,Vernon Hills,IL,60061,42.241774,-87.951796,2020-01-20,public
ELEC,Spring Hill Mall - Macy?€?s,West Dundee,IL,60118,42.101703,-88.293881,2020-01-20,public
ELEC,Yorktown Center - H&M,Lombard,IL,60148,41.839263,-88.00897,2020-01-20,public
ELEC,Oakbrook Center - Blue Garage 1st Floor,Oak Brook,IL,60523,41.851613,-87.951624,2020-01-20,public
ELEC,Oakbrook Center - Purple Garage 3rd Floor,Oak Brook,IL,60523,41.852932,-87.952478,2020-01-20,public
ELEC,Oakbrook Center - Orange Garage Ground Floor,Oak Brook,IL,60523,41.850727,-87.952442,2020-01-20,public
ELEC,Oakbrook Center - Crate and Barrel,Oak Brook,IL,60523,41.850427,-87.955089,2020-01-20,public
ELEC,Oakbrook Center - Macy?€?s,Oak Brook,IL,60523,41.848348,-87.95395,2020-01-20,public
ELEC,Oakbrook Center - The Clubhouse,Oak Brook,IL,60523,41.848418,-87.951327,2020-01-20,public
ELEC,University of Illinois - 760 W Taylor St,Chicago,IL,60607,41.864511,-87.645224,2020-01-08,public
ELEC,University of Illinois - 915 S Paulina St,Chicago,IL,60612,41.864575,-87.645374,2020-01-10,public
ELEC,EDWARDSVILLE EDWARDSVILLE,Edwardsville,IL,62025,38.81058,-89.95476,2020-01-22,public
ELEC,ADVOCATE SHEP FITNESS,Barrington,IL,60010,42.134235,-88.134815,2020-01-30,public
ELEC,COUNTRYSIDE EAST #1,Countryside,IL,60525,41.77491,-87.87812,2020-02-06,public
ELEC,Cinemark Tinseltown USA - North Aurora,North Aurora,IL,60542,41.791708,-88.32425,2020-02-14,public
ELEC,Walgreens #6795,St. Charles,IL,60175,41.918107,-88.358911,2020-02-14,public
ELEC,Walgreens #4460,Bolingbrook,IL,60490,41.68917,-88.125206,2020-02-14,public
ELEC,Walgreens #13456,Naperville,IL,60565,41.748652,-88.103892,2020-02-14,public
ELEC,Walgreens #7361,Naperville,IL,60540,41.758158,-88.18637,2020-02-14,public
ELEC,Walgreens #5257,Libertyville,IL,60048,42.305332,-87.959203,2020-02-14,public
ELEC,Walgreens #4464,Lake Zurich,IL,60047,42.212246,-88.110945,2020-02-14,public
ELEC,COMED SKO-F-E-04,Skokie,IL,60077,42.048676,-87.756062,2020-03-01,public
ELEC,222 N LaSalle Parking Garage,Chicago,IL,60601,41.886578,-87.632776,2020-03-10,public
ELEC,Willow Festival - Tesla Supercharger,Northbrook,IL,60062,42.107547,-87.8024,2020-03-20,public
ELEC,500 Lake Shore Drive,Chicago,IL,60611,41.891568,-87.614945,2020-03-27,private
ELEC,Walgreens #6508,Naperville,IL,60564,41.681032,-88.202933,2020-03-27,public
ELEC,AMC Lake In The Hills 12,Lake In The Hills,IL,60156,42.179861,-88.333096,2020-03-27,public
ELEC,SCATCHELL'S CHARGER #1,Cicero,IL,60804,41.851536,-87.74217,2020-04-11,public
LPG,Alliance AutoGas,Franklin Park,IL,60131,41.945581,-87.887539,2020-04-29,private
BD,Casey's General Store,Altamont,IL,62411,39.056144,-88.746522,2020-04-29,public
ELEC,K & H Travel Plaza - Tesla Supercharger,Gilman,IL,60938,40.75,-88,2020-05-08,public
ELEC,Walton on the Park Underground Garage,Chicago,IL,60610,41.899409,-87.62879,2020-05-13,public
ELEC,Silvis Public Library,Silvis,IL,61282,41.512087,-90.416615,2020-05-08,public
ELEC,Silvis City Hall,Silvis,IL,61282,41.51124,-90.412852,2020-05-08,public
ELEC,Quad City International Airport - Short Term Parking,Moline,IL,61265,41.45428,-90.505384,2020-05-08,public
ELEC,MILIEU MILIEU CHICAGO,Chicago,IL,60607,41.87864,-87.64918,2020-05-15,public
ELEC,ENGLEWOOD STATION 1,Chicago,IL,60621,41.769096,-87.63568,2020-05-22,public
ELEC,ENGLEWOOD STATION 2,Chicago,IL,60621,41.7691,-87.635735,2020-05-22,public
ELEC,Best Western Delta Inn Location,Effingham,IL,62401,39.1306744,-88.5635529,2020-05-27,public
ELEC,Chicago Midway International Airport - Short-Term Parking Garage,Chicago,IL,60638,41.788349,-87.740075,2020-05-29,public
ELEC,Chicago Midway International Airport - Long-Term Parking Garage,Chicago,IL,60638,41.79407,-87.749467,2020-05-29,public
ELEC,Chicago O?€?Hare International Airport - Economy Lot F,Chicago,IL,60666,41.99323,-87.881443,2020-05-29,public
ELEC,Walgreens L2,Chicago,IL,60614,41.925715,-87.666226,2020-05-29,public
ELEC,Hove Nissan,Bourbonnais,IL,60914,41.165404,-87.85026,2020-05-29,public
ELEC,Riverside Medical Center,Kankakee,IL,60901,41.125554,-87.881668,2020-05-29,public
ELEC,Illini Union Hotel,Urbana,IL,61801,40.109651,-88.226594,2020-05-29,public
ELEC,"University of Illinois - Institute for Sustainability, Energy, and Environment",Urbana,IL,61801,40.101017,-88.222374,2020-05-29,public
ELEC,John Deere Technology and Innovation Center,Champaign,IL,61820,40.088819,-88.239863,2020-05-29,public
ELEC,Hampton Inn Champaign Southwest,Champaign,IL,61822,40.072306,-88.311422,2020-05-29,public
ELEC,Hampton Inn Champaign Southwest - Tesla,Champaign,IL,61822,40.072306,-88.311422,2020-05-29,public
ELEC,Parkland College - Applied Technology Center,Champaign,IL,61821,40.133406,-88.293768,2020-05-29,public
ELEC,Best Western Monticello Gateway Inn,Monticello,IL,61856,40.050206,-88.565834,2020-05-29,public
ELEC,Suite Dreams Hotel,Mattoon,IL,61938,39.482993,-88.34533,2020-05-29,public
ELEC,Lake Land College,Mattoon,IL,61938,39.418845,-88.386345,2020-05-29,public
ELEC,Ameren Illinois - Pawnee Training Center,Pawnee,IL,62558,39.594543,-89.606847,2020-05-29,public
ELEC,Stratton Building,Springfield,IL,62704,39.797803,-89.657204,2020-05-29,public
ELEC,Memorial Center for Learning and Innovation,Springfield,IL,62702,39.807992,-89.656367,2020-05-29,public
ELEC,Memorial Medical Center Garage,Springfield,IL,62781,39.809445,-89.657248,2020-05-29,public
ELEC,Springfield Clinic Parking,Springfield,IL,62702,39.811266,-89.654267,2020-05-29,public
ELEC,Police Department - Town of Normal,Normal,IL,61761,40.507053,-88.983546,2020-05-29,public
ELEC,Schnucks Normal,Normal,IL,61761,40.53328,-88.991532,2020-05-29,public
ELEC,Best Western Plus Bloomington East Hotel,Bloomington,IL,61701,40.491151,-88.953914,2020-05-29,public
ELEC,Parke Regency Hotel & Conference Center,Bloomington,IL,61704,40.501398,-88.903209,2020-05-29,public
ELEC,The Levee District,East Peorria,IL,61611,40.670944,-89.583822,2020-05-29,public
ELEC,Fondulac District Library,East Peorria,IL,61611,40.670658,-89.586583,2020-05-29,public
ELEC,Peoria Riverfront Museum,Peoria,IL,61602,40.689489,-89.588879,2020-05-29,public
ELEC,Bradley University Main Street Parking Deck,Peoria,IL,61606,40.699071,-89.618674,2020-05-29,public
ELEC,First Presbyterian Church,Macomb,IL,61455,40.460697,-90.666856,2020-05-29,public
E85,Casey's General Store,Rockford,IL,61108,42.239773,-89.000297,2020-05-14,public
E85,Casey's General Store,Tonica,IL,61370,41.22171956,-89.06896795,2020-05-14,public
ELEC,SWEC_ SWC HOLDAY LV2,Troy,IL,62294,38.734423,-89.914231,2020-06-06,public
ELEC,ELEVEN THIRTY 1130 S MICHIGAN,Chicago,IL,60605,41.868618,-87.624626,2020-06-06,public
ELEC,BUCK MANAGEMENT LEVEL 1 NORTH,Chicago,IL,60607,41.880735,-87.648861,2020-06-17,public
ELEC,BUCK MANAGEMENT LEVEL 2 327,Chicago,IL,60607,41.880655,-87.648861,2020-06-17,public
ELEC,PEOPLES GAS EV2,Chicago,IL,60646,41.989409,-87.730374,2020-06-18,public
ELEC,PEOPLES GAS EV4,Chicago,IL,60646,41.989297,-87.73032,2020-06-18,public
ELEC,WILLCOUNTYGREEN HEALTH DEPT 1,Joliet,IL,60433,41.504652,-88.068491,2020-06-19,public
ELEC,CITY HALL CITY OF GALENA,Galena,IL,61036,42.41449,-90.42891,2020-06-24,public
ELEC,O'Hare Airport - Multi-Modal Facility,Chicago,IL,60666,41.99426839,-87.88105291,2020-07-02,public
ELEC,Meijer - Tesla Supercharger,Flossmoor,IL,60422,41.53,-87.71,2020-06-26,public
ELEC,Chicago Travel Plaza - Tesla Supercharger,Chicago,IL,60666,42,-87.89,2020-07-10,public
ELEC,Chicago Travel Plaza,Chicago,IL,60666,41.998829,-87.888041,2020-07-10,public
ELEC,SW IL COLLEGE STATION #4,Belleville,IL,62221,38.518816,-89.923986,2020-07-15,public
ELEC,Walmart 224 Mount Vernon,Mount Vernon,IL,62864,38.31026,-88.958064,2020-07-21,public
ELEC,ABM OLD POST OFFICE,Chicago,IL,60607,41.875714,-87.638725,2020-07-22,public
ELEC,OZINGA CHINA TOWN,Chicago,IL,60616,41.851961,-87.64313,2020-07-28,public
ELEC,Echelon Garage,Chicago,IL,60661,41.87167,-87.626889,2020-08-01,public
ELEC,GRAND BURL GRAND-BURL,Western Springs,IL,60558,41.808755,-87.902141,2020-08-04,public
ELEC,Parking lot 15B Physician/Provider Parking,Quincy,IL,62301,39.9375,-91.4018,2020-08-07,public
ELEC,Parking lot 3 North Entrance Parking,Quincy,IL,62301,39.9392,-91.3986,2020-08-07,public
ELEC,Downers Park Plaza,Downers Grove,IL,60516,41.754692,-88.010001,2020-07-31,public
ELEC,425 S. FIN PLAC 440LASALLE,Chicago,IL,60605,41.876306,-87.632975,2020-08-12,public
ELEC,COMED UNI-F-SW2,University Park,IL,60484,41.428513,-87.74169,2020-08-13,public
ELEC,FIRST STREET 1ST ST GARAGE,St Charles,IL,60174,41.912445,-88.314345,2020-08-20,public
ELEC,UIC 1100 West Harrison,Chicago,IL,60607,41.874817,-87.665107,2020-09-01,public
ELEC,ADVOCATE ASSH CAC EAST,Hazel Crest,IL,60429,41.565613,-87.69809,2020-09-03,public
ELEC,The Marke of Elmhurst,Elmhurst,IL,60126,41.9002646,-87.941968,2019-11-15,private
ELEC,Quality Inn,Lincoln,IL,62656,40.1572459,-89.4093095,2020-09-09,public
ELEC,Jewel Osco - Fox Lake,Fox Lake,IL,60020,42.366282,-88.17208,2020-08-31,public
ELEC,Jewel Osco - Grayslake,Grayslake,IL,60030,42.3361,-88.026543,2020-08-31,public
ELEC,Jewel Osco - South Elgin,South Elgin,IL,60177,41.986815,-88.339377,2020-08-31,public
ELEC,Jewel Osco - St. Charles,St. Charles,IL,60174,41.902694,-88.338214,2020-08-31,public
ELEC,Jewel Osco - Bolingbrook,Bolingbrook,IL,60440,41.704638,-88.124041,2020-08-31,public
ELEC,Edens Collection,Chicago,IL,60630,41.975087,-87.74536,2020-08-31,public
ELEC,Jewel Osco - N Broadway Chicago,Chicago,IL,60640,41.978845,-87.659351,2020-08-31,public
ELEC,"EVANSTON, IL 1717 MAIN ST",Evanston,IL,60202,42.034153,-87.6969,2020-09-11,public
ELEC,"EVANSTON, IL 1720 MAIN ST",Evanston,IL,60202,42.034083,-87.697274,2020-09-11,public
ELEC,"EVANSTON, IL 1801 MAIN ST",Evanston,IL,60202,42.034075,-87.697548,2020-09-11,public
ELEC,"Meijer Bloomingdale (Bloomingdale, IL)",Bloomingdale,IL,60108,41.953892,-88.122313,2020-09-11,public
ELEC,2205 POINT BLVD STATION 2,Elgin,IL,60123,42.08035,-88.331523,2020-09-12,public
CNG,Ameren Illinois,Edwards,IL,61528,40.779602,-89.702628,2020-10-22,private
ELEC,Illini Community Hospital,Pittsfield,IL,62363,39.607144,-90.815666,2020-09-24,public
ELEC,MJMELECTRIC MJM ELECTRIC HQ,Carlinville,IL,62626,39.259342,-89.902347,2020-10-01,public
ELEC,UIC 1100 Wood Street,Chicago,IL,60612,41.867904,-87.67315,2020-10-23,public
ELEC,LEFT BANK CS STATION 1,Chicago,IL,60606,41.887215,-87.640641,2020-10-24,public
ELEC,Wally?€?s,Pontiac,IL,61764,40.870116,-88.669188,2020-10-19,public
ELEC,"Walmart 1737 (Villa Park, IL)",Villa Park,IL,60181,41.872871,-87.962429,2020-10-28,public
ELEC,Cinemark 16 IMAX Woodridge,Woodridge,IL,60517,41.767279,-88.069583,2020-06-30,public
ELEC,CITY HALL STATION #1,Lockport,IL,60441,41.589768,-88.055188,2020-10-30,public
ELEC,"Meijer Evergreen Park (Evergreen Park, IL)",Evergreen Park,IL,60805,41.725088,-87.683383,2020-10-30,public
ELEC,Blessing Health System,Quincy,IL,62301,39.936274,-91.400807,2020-10-31,public
ELEC,Blessing Health Center,Quincy,IL,62301,39.930421,-91.341143,2020-10-31,public
ELEC,"BofA Oak Park (Oak Park, IL)",Oak Park,IL,60304,41.865596,-87.791475,2020-11-10,public
